image,Epsilon,label,runtime,network,ds
1059,0.093,8,10042.636323213575,mnist-net,train
1063,0.051,8,8637.076531648636,mnist-net,train
1064,0.033,8,3508.174907207489,mnist-net,train
1067,0.097,8,13138.746370077131,mnist-net,train
1086,0.067,8,11534.583562850952,mnist-net,train
1101,0.069,8,13994.499623298643,mnist-net,train
1105,0.115,8,13114.63330602646,mnist-net,train
7,0.035,9,3726.857203722,mnist-net,test
9,0.051,9,2209.0847618579865,mnist-net,test
12,0.039,9,3434.97979927063,mnist-net,test
16,0.037,9,3481.560515165329,mnist-net,test
20,0.037,9,3659.346284389496,mnist-net,test
58,0.051,9,3537.802747964859,mnist-net,test
62,0.011,9,318.03800773620605,mnist-net,test
73,0.023,9,61.32534337043762,mnist-net,test
78,0.039,9,2611.6804428100586,mnist-net,test
92,0.009,9,57.92253518104553,mnist-net,test
99,0.049,9,2805.873996496201,mnist-net,test
104,0.015,9,221.0419135093689,mnist-net,test
105,0.033,9,3730.350734710693,mnist-net,test
108,0.033,9,3529.198209285736,mnist-net,test
113,0.039,9,3300.5197517871857,mnist-net,test
118,0.021,9,529.3968930244446,mnist-net,test
125,0.033,9,1064.3540840148926,mnist-net,test
150,0.037,9,1019.4325928688048,mnist-net,test
185,0.039,9,4462.147877693176,mnist-net,test
193,0.013,9,130.14977502822876,mnist-net,test
206,0.037,9,787.0115058422089,mnist-net,test
209,0.031,9,188.90269827842712,mnist-net,test
212,0.035,9,910.2249972820282,mnist-net,test
214,0.017,9,77.2912425994873,mnist-net,test
235,0.031,9,3421.289959907532,mnist-net,test
241,0.009,9,49.6780891418457,mnist-net,test
252,0.053,9,3389.8574092388158,mnist-net,test
264,0.029,9,3419.1977586746216,mnist-net,test
273,0.029,9,91.99462008476256,mnist-net,test
274,0.007,9,21.33773159980774,mnist-net,test
281,0.051,9,3411.5103631019592,mnist-net,test
284,0.043,9,6940.701038122177,mnist-net,test
292,0.039,9,3526.223944425583,mnist-net,test
315,0.033,9,3668.0973834991455,mnist-net,test
322,0.031,9,1963.2887926101685,mnist-net,test
336,0.035,9,741.1200442314148,mnist-net,test
359,0.011,9,206.7559518814087,mnist-net,test
389,0.025,9,214.64704394340515,mnist-net,test
394,0.021,9,784.3972325325012,mnist-net,test
414,0.023,9,128.13174390792847,mnist-net,test
417,0.027,9,387.54141211509705,mnist-net,test
422,0.029,9,250.32032752037048,mnist-net,test
426,0.037,9,7264.953706979752,mnist-net,test
434,0.035,9,3656.9697935581207,mnist-net,test
448,0.017,9,102.86574792861938,mnist-net,test
454,0.039,9,3490.519681930542,mnist-net,test
471,0.025,9,2031.8624567985532,mnist-net,test
479,0.031,9,3668.2271938323975,mnist-net,test
481,0.037,9,3546.833435773849,mnist-net,test
487,0.039,9,2300.5847923755646,mnist-net,test
488,0.031,9,407.0079667568207,mnist-net,test
496,0.033,9,3890.438210964203,mnist-net,test
501,0.059,9,416.5482256412506,mnist-net,test
521,0.019,9,97.50910592079164,mnist-net,test
530,0.031,9,503.9146432876587,mnist-net,test
558,0.035,9,160.18310689926147,mnist-net,test
560,0.033,9,3637.554476261139,mnist-net,test
562,0.027,9,458.6474685668945,mnist-net,test
575,0.041,9,444.4323606491089,mnist-net,test
593,0.027,9,89.58351612091064,mnist-net,test
598,0.041,9,1391.2372386455536,mnist-net,test
599,0.041,9,3466.609363794327,mnist-net,test
616,0.023,9,419.9852945804596,mnist-net,test
627,0.011,9,31.45065999031067,mnist-net,test
630,0.025,9,354.9784400463104,mnist-net,test
634,0.045,9,329.112087726593,mnist-net,test
639,0.035,9,833.2595670223236,mnist-net,test
662,0.037,9,1819.1649866104128,mnist-net,test
671,0.043,9,3337.439628362656,mnist-net,test
673,0.047,9,4386.061989784241,mnist-net,test
678,0.051,9,2809.8055732250214,mnist-net,test
681,0.039,9,3507.4522857666016,mnist-net,test
706,0.033,9,4098.226880311966,mnist-net,test
733,0.027,9,518.7061800956726,mnist-net,test
758,0.041,9,3590.249884605408,mnist-net,test
759,0.041,9,7217.3188853263855,mnist-net,test
773,0.037,9,480.3866059780121,mnist-net,test
788,0.037,9,2416.317543029785,mnist-net,test
813,0.019,9,113.54079079627992,mnist-net,test
833,0.025,9,218.0050630569458,mnist-net,test
862,0.035,9,3669.180272102356,mnist-net,test
874,0.019,9,128.2728111743927,mnist-net,test
882,0.005,9,65.81645202636719,mnist-net,test
893,0.033,9,4139.463511228561,mnist-net,test
906,0.051,9,7152.379966020584,mnist-net,test
913,0.037,9,4707.26819229126,mnist-net,test
928,0.025,9,3606.0354130268097,mnist-net,test
954,0.031,9,310.95998764038086,mnist-net,test
962,0.007,9,30.063806772232056,mnist-net,test
966,0.015,9,76.44981837272644,mnist-net,test
992,0.025,9,3536.0869224071503,mnist-net,test
999,0.031,9,3693.325252532959,mnist-net,test
1000,0.029,9,1523.5514543056488,mnist-net,test
1005,0.033,9,739.7522780895233,mnist-net,test
1013,0.029,9,162.95245742797852,mnist-net,test
1045,0.009,9,42.692283153533936,mnist-net,test
1048,0.035,9,4064.7463676929474,mnist-net,test
1058,0.039,9,4672.8735871315,mnist-net,test
4,0.039,9,2983.970405101776,mnist-net,train
19,0.019,9,497.0336961746216,mnist-net,train
22,0.021,9,737.0789563655853,mnist-net,train
33,0.025,9,1870.3024010658264,mnist-net,train
43,0.037,9,6447.917048454285,mnist-net,train
45,0.035,9,3918.1516103744502,mnist-net,train
48,0.015,9,854.1517381668091,mnist-net,train
54,0.019,9,1248.1654741764069,mnist-net,train
57,0.037,9,7865.137897729874,mnist-net,train
87,0.045,9,6615.7511677742,mnist-net,train
110,0.037,9,3476.9140677452087,mnist-net,train
116,0.049,9,6166.325944662094,mnist-net,train
133,0.029,9,4111.048440217972,mnist-net,train
153,0.037,9,1540.8234713077543,mnist-net,train
154,0.019,9,2864.252748966217,mnist-net,train
162,0.031,9,3389.0639729499817,mnist-net,train
167,0.043,9,3136.6498959064484,mnist-net,train
170,0.039,9,2421.97633433342,mnist-net,train
176,0.027,9,1473.185303926468,mnist-net,train
183,0.061,9,9884.36519050598,mnist-net,train
195,0.035,9,6932.341012954712,mnist-net,train
226,0.037,9,5547.255661249161,mnist-net,train
227,0.017,9,474.4205636978149,mnist-net,train
247,0.031,9,4350.9427671432495,mnist-net,train
264,0.025,9,4147.017262935638,mnist-net,train
267,0.039,9,6373.209514141083,mnist-net,train
280,0.031,9,3388.5345306396484,mnist-net,train
282,0.015,9,660.9606096744537,mnist-net,train
285,0.029,9,3480.637422800064,mnist-net,train
304,0.023,9,6632.174332141876,mnist-net,train
313,0.023,9,448.5960705280304,mnist-net,train
319,0.029,9,2760.1397202014923,mnist-net,train
322,0.033,9,3136.990400314331,mnist-net,train
334,0.033,9,4098.759824514389,mnist-net,train
344,0.033,9,4238.207684516907,mnist-net,train
346,0.031,9,4433.954746007919,mnist-net,train
350,0.033,9,1737.2268714904783,mnist-net,train
362,0.031,9,6134.681625127792,mnist-net,train
364,0.019,9,3886.51092171669,mnist-net,train
374,0.031,9,1607.4330615997314,mnist-net,train
383,0.053,9,3012.015946865082,mnist-net,train
389,0.029,9,3685.2502851486206,mnist-net,train
409,0.027,9,4380.069054603577,mnist-net,train
419,0.029,9,3254.7983572483063,mnist-net,train
423,0.031,9,3824.550501346588,mnist-net,train
424,0.021,9,332.21722650527954,mnist-net,train
428,0.029,9,409.8977909088135,mnist-net,train
434,0.039,9,3064.269569158554,mnist-net,train
441,0.039,9,2784.515897512436,mnist-net,train
460,0.019,9,1131.65585064888,mnist-net,train
471,0.029,9,1320.695006608963,mnist-net,train
482,0.031,9,7005.189802408218,mnist-net,train
487,0.021,9,372.1613230705261,mnist-net,train
501,0.019,9,500.8824203014374,mnist-net,train
520,0.037,9,3430.745658159256,mnist-net,train
525,0.035,9,6720.524529933929,mnist-net,train
529,0.033,9,1479.6508696079254,mnist-net,train
550,0.037,9,3125.946626186371,mnist-net,train
566,0.031,9,2770.376782178879,mnist-net,train
580,0.031,9,757.3029384613037,mnist-net,train
583,0.047,9,3261.441408634186,mnist-net,train
589,0.027,9,4560.645087242127,mnist-net,train
595,0.031,9,2659.157185792923,mnist-net,train
600,0.041,9,3819.9952640533447,mnist-net,train
601,0.027,9,1804.399393081665,mnist-net,train
621,0.041,9,3264.5571937561035,mnist-net,train
626,0.041,9,7376.043914079666,mnist-net,train
631,0.023,9,804.4424893856049,mnist-net,train
641,0.051,9,4706.781366825104,mnist-net,train
687,0.045,9,6895.967940807343,mnist-net,train
704,0.029,9,1782.7426223754885,mnist-net,train
707,0.043,9,11051.102749586104,mnist-net,train
727,0.037,9,8164.239652633667,mnist-net,train
741,0.041,9,3795.229100465775,mnist-net,train
744,0.027,9,8817.734091043472,mnist-net,train
755,0.041,9,6952.7374267578125,mnist-net,train
763,0.051,9,3690.1475043296814,mnist-net,train
764,0.039,9,1240.9385635852814,mnist-net,train
772,0.031,9,679.0418014526367,mnist-net,train
782,0.017,9,392.9016947746277,mnist-net,train
788,0.009,9,345.36001110076904,mnist-net,train
793,0.045,9,6576.460796117783,mnist-net,train
800,0.031,9,6727.471289396286,mnist-net,train
806,0.037,9,3842.356148004532,mnist-net,train
812,0.041,9,4372.429677248001,mnist-net,train
822,0.025,9,3717.450761318207,mnist-net,train
826,0.051,9,6152.127197265625,mnist-net,train
827,0.027,9,3908.608942270279,mnist-net,train
864,0.031,9,3374.2093229293823,mnist-net,train
887,0.049,9,7139.224241018295,mnist-net,train
900,0.025,9,3422.03444981575,mnist-net,train
929,0.029,9,1102.4004933834076,mnist-net,train
930,0.055,9,3551.8049964904785,mnist-net,train
932,0.029,9,906.4141447544098,mnist-net,train
940,0.045,9,4208.875506639481,mnist-net,train
974,0.017,9,274.6110746860504,mnist-net,train
980,0.035,9,2674.239922761917,mnist-net,train
3,0.133,0,4755.97576880455,mnist-net_256x4,test
10,0.119,0,13504.817990541458,mnist-net_256x4,test
13,0.125,0,16465.495806217194,mnist-net_256x4,test
25,0.169,0,13975.733746767044,mnist-net_256x4,test
28,0.115,0,10163.97102189064,mnist-net_256x4,test
55,0.089,0,12945.921771287918,mnist-net_256x4,test
69,0.077,0,16111.446447372437,mnist-net_256x4,test
71,0.203,0,11105.956731319427,mnist-net_256x4,test
101,0.119,0,9841.464658737184,mnist-net_256x4,test
126,0.061,0,10049.63907146454,mnist-net_256x4,test
136,0.127,0,15681.69462966919,mnist-net_256x4,test
148,0.115,0,9779.999252319336,mnist-net_256x4,test
157,0.103,0,13277.519125461578,mnist-net_256x4,test
183,0.189,0,10260.239241838455,mnist-net_256x4,test
188,0.175,0,10147.06650352478,mnist-net_256x4,test
192,0.087,0,6778.539073228836,mnist-net_256x4,test
194,0.101,0,13252.073035240172,mnist-net_256x4,test
215,0.141,0,7895.541402101517,mnist-net_256x4,test
246,0.143,0,6906.507952213287,mnist-net_256x4,test
269,0.119,0,13698.377116203308,mnist-net_256x4,test
271,0.135,0,7298.652712583542,mnist-net_256x4,test
294,0.083,0,10129.566380262377,mnist-net_256x4,test
296,0.137,0,8108.351665258408,mnist-net_256x4,test
297,0.089,0,10968.023500919342,mnist-net_256x4,test
305,0.077,0,10108.11182165146,mnist-net_256x4,test
311,0.171,0,13241.82359814644,mnist-net_256x4,test
312,0.169,0,10531.162244081495,mnist-net_256x4,test
324,0.029,0,9329.351637363434,mnist-net_256x4,test
327,0.147,0,6945.537258386612,mnist-net_256x4,test
346,0.125,0,13983.1518638134,mnist-net_256x4,test
365,0.085,0,6510.687700271606,mnist-net_256x4,test
372,0.069,0,6575.810522556305,mnist-net_256x4,test
380,0.119,0,10203.365061759949,mnist-net_256x4,test
407,0.137,0,7236.276947259903,mnist-net_256x4,test
424,0.111,0,9983.322498321531,mnist-net_256x4,test
440,0.187,0,10970.011446475984,mnist-net_256x4,test
441,0.135,0,7837.206360816956,mnist-net_256x4,test
443,0.021,0,3694.8302206993103,mnist-net_256x4,test
459,0.143,0,9944.984579086304,mnist-net_256x4,test
485,0.107,0,6432.384677886963,mnist-net_256x4,test
490,0.039,0,10355.865963220596,mnist-net_256x4,test
498,0.091,0,9861.79018163681,mnist-net_256x4,test
525,0.143,0,9508.15364074707,mnist-net_256x4,test
545,0.053,0,6923.118827342987,mnist-net_256x4,test
546,0.147,0,7126.437736272812,mnist-net_256x4,test
552,0.067,0,6910.442736625671,mnist-net_256x4,test
561,0.071,0,8828.814321994781,mnist-net_256x4,test
564,0.109,0,13759.59838938713,mnist-net_256x4,test
567,0.089,0,15431.780157327652,mnist-net_256x4,test
581,0.085,0,6486.498722553253,mnist-net_256x4,test
586,0.093,0,13752.44475889206,mnist-net_256x4,test
592,0.163,0,14888.06704378128,mnist-net_256x4,test
597,0.081,0,13842.229450702667,mnist-net_256x4,test
608,0.089,0,9570.591804981232,mnist-net_256x4,test
611,0.127,0,13254.345345497131,mnist-net_256x4,test
620,0.061,0,6993.545178890228,mnist-net_256x4,test
642,0.113,0,16625.220339536667,mnist-net_256x4,test
644,0.153,0,7150.696259021759,mnist-net_256x4,test
656,0.127,0,16665.343089818954,mnist-net_256x4,test
661,0.071,0,10166.063408851624,mnist-net_256x4,test
701,0.157,0,10284.992748737335,mnist-net_256x4,test
704,0.113,0,13378.67288851738,mnist-net_256x4,test
713,0.087,0,10457.58932352066,mnist-net_256x4,test
717,0.023,0,6587.628336191177,mnist-net_256x4,test
721,0.111,0,10229.256844520569,mnist-net_256x4,test
723,0.089,0,13261.335572004318,mnist-net_256x4,test
742,0.183,0,10448.773091554642,mnist-net_256x4,test
750,0.081,0,14792.76070547104,mnist-net_256x4,test
763,0.103,0,10063.754467248917,mnist-net_256x4,test
794,0.141,0,17529.24120783806,mnist-net_256x4,test
804,0.109,0,10258.963460206984,mnist-net_256x4,test
821,0.103,0,9548.087965250015,mnist-net_256x4,test
845,0.139,0,11809.65659546852,mnist-net_256x4,test
851,0.105,0,16270.460052728651,mnist-net_256x4,test
854,0.117,0,13131.117317914965,mnist-net_256x4,test
871,0.159,0,7274.73420214653,mnist-net_256x4,test
884,0.125,0,14475.453820466995,mnist-net_256x4,test
895,0.051,0,8297.249744176865,mnist-net_256x4,test
896,0.109,0,9658.594139814377,mnist-net_256x4,test
904,0.129,0,17373.53541970253,mnist-net_256x4,test
932,0.085,0,17178.741515636444,mnist-net_256x4,test
972,0.189,0,12821.161444664,mnist-net_256x4,test
981,0.159,0,13391.59146118164,mnist-net_256x4,test
993,0.109,0,14831.350877285004,mnist-net_256x4,test
997,0.183,0,10596.477390050888,mnist-net_256x4,test
1001,0.105,0,13251.84518814087,mnist-net_256x4,test
1009,0.087,0,13847.28807592392,mnist-net_256x4,test
1034,0.091,0,10241.40028977394,mnist-net_256x4,test
1047,0.151,0,13753.704972743988,mnist-net_256x4,test
1061,0.045,0,6919.516017436981,mnist-net_256x4,test
1084,0.159,0,10901.043202877045,mnist-net_256x4,test
1094,0.145,0,13801.74244093895,mnist-net_256x4,test
1121,0.119,0,16430.249953508377,mnist-net_256x4,test
1148,0.151,0,14187.504888296127,mnist-net_256x4,test
1154,0.129,0,20028.755637407303,mnist-net_256x4,test
1176,0.131,0,3233.6017735004425,mnist-net_256x4,test
1188,0.113,0,13542.089617729189,mnist-net_256x4,test
1195,0.139,0,8602.675862550735,mnist-net_256x4,test
1197,0.109,0,13416.593919277191,mnist-net_256x4,test
1,0.141,0,10798.929642915726,mnist-net_256x4,train
21,0.155,0,7746.578425884247,mnist-net_256x4,train
34,0.127,0,33626.2389087677,mnist-net_256x4,train
37,0.161,0,17904.060678720474,mnist-net_256x4,train
51,0.153,0,13703.077463150024,mnist-net_256x4,train
56,0.143,0,13948.548028945925,mnist-net_256x4,train
63,0.055,0,21948.25004529953,mnist-net_256x4,train
68,0.057,0,27718.15495276451,mnist-net_256x4,train
69,0.107,0,14588.33125281334,mnist-net_256x4,train
75,0.097,0,28351.260952472687,mnist-net_256x4,train
81,0.123,0,34117.75721979141,mnist-net_256x4,train
88,0.119,0,20941.489498138428,mnist-net_256x4,train
95,0.149,0,18454.4336681366,mnist-net_256x4,train
108,0.095,0,26749.459728240967,mnist-net_256x4,train
114,0.057,0,37018.554129600525,mnist-net_256x4,train
118,0.111,0,18800.924204826355,mnist-net_256x4,train
119,0.183,0,20271.80358982086,mnist-net_256x4,train
121,0.177,0,24248.62328004837,mnist-net_256x4,train
156,0.095,0,22696.67023897171,mnist-net_256x4,train
169,0.123,0,13287.17866706848,mnist-net_256x4,train
192,0.175,0,10337.869698286057,mnist-net_256x4,train
206,0.141,0,7062.233137130737,mnist-net_256x4,train
209,0.175,0,6430.142785549164,mnist-net_256x4,train
210,0.071,0,6942.097363471985,mnist-net_256x4,train
216,0.071,0,7080.233696699143,mnist-net_256x4,train
229,0.121,0,16123.863944768906,mnist-net_256x4,train
232,0.067,0,7919.140973329544,mnist-net_256x4,train
234,0.099,0,9675.270699739456,mnist-net_256x4,train
246,0.031,0,6958.39914393425,mnist-net_256x4,train
249,0.131,0,3355.757452249527,mnist-net_256x4,train
260,0.067,0,6675.383884191513,mnist-net_256x4,train
283,0.195,0,17174.982778787613,mnist-net_256x4,train
293,0.173,0,13620.327564239502,mnist-net_256x4,train
296,0.179,0,12619.773676156998,mnist-net_256x4,train
303,0.181,0,9947.747105121613,mnist-net_256x4,train
320,0.105,0,13741.25432896614,mnist-net_256x4,train
326,0.143,0,8449.382918596268,mnist-net_256x4,train
359,0.149,0,7198.528039693832,mnist-net_256x4,train
399,0.167,0,10303.421460390093,mnist-net_256x4,train
427,0.203,0,13207.445138692856,mnist-net_256x4,train
429,0.213,0,12797.720482587814,mnist-net_256x4,train
435,0.129,0,14282.193058490751,mnist-net_256x4,train
440,0.035,0,6641.169370889664,mnist-net_256x4,train
451,0.127,0,20137.91642665863,mnist-net_256x4,train
453,0.115,0,20497.4904460907,mnist-net_256x4,train
458,0.169,0,11030.259241342545,mnist-net_256x4,train
462,0.175,0,12772.80404138565,mnist-net_256x4,train
464,0.149,0,6977.585822582245,mnist-net_256x4,train
473,0.131,0,2993.346441745758,mnist-net_256x4,train
489,0.079,0,25187.21274614334,mnist-net_256x4,train
519,0.187,0,14535.140550136566,mnist-net_256x4,train
524,0.085,0,6387.08701133728,mnist-net_256x4,train
526,0.167,0,7709.095450401306,mnist-net_256x4,train
527,0.119,0,13272.337020874023,mnist-net_256x4,train
542,0.119,0,13765.51401734352,mnist-net_256x4,train
577,0.175,0,6697.727966070175,mnist-net_256x4,train
582,0.079,0,18635.312848091125,mnist-net_256x4,train
596,0.133,0,3982.5991513729095,mnist-net_256x4,train
603,0.163,0,14074.947346448898,mnist-net_256x4,train
612,0.155,0,10204.363443851473,mnist-net_256x4,train
633,0.115,0,7878.292817831039,mnist-net_256x4,train
639,0.161,0,14444.380754470823,mnist-net_256x4,train
656,0.175,0,6466.8948566913605,mnist-net_256x4,train
662,0.083,0,14016.47239112854,mnist-net_256x4,train
666,0.131,0,7439.26674580574,mnist-net_256x4,train
667,0.129,0,16986.76603102684,mnist-net_256x4,train
668,0.123,0,13342.134629011154,mnist-net_256x4,train
669,0.145,0,11215.740192890167,mnist-net_256x4,train
689,0.121,0,11005.78618979454,mnist-net_256x4,train
702,0.131,0,3517.336348056793,mnist-net_256x4,train
709,0.071,0,10757.327083826063,mnist-net_256x4,train
712,0.105,0,10000.783794403076,mnist-net_256x4,train
733,0.149,0,9977.98467373848,mnist-net_256x4,train
743,0.125,0,16797.268032073975,mnist-net_256x4,train
745,0.131,0,3730.5811038017273,mnist-net_256x4,train
776,0.157,0,13390.678013324738,mnist-net_256x4,train
781,0.155,0,12850.92624425888,mnist-net_256x4,train
787,0.079,0,13093.88746547699,mnist-net_256x4,train
790,0.087,0,6958.557545900345,mnist-net_256x4,train
818,0.129,0,17217.777851104736,mnist-net_256x4,train
825,0.123,0,15588.581489086151,mnist-net_256x4,train
849,0.125,0,15659.235544204712,mnist-net_256x4,train
