epsilon,result,label,runtime,network,image,ds
0.065,unsat,1,3231.736020088196,mnist_relu_4_1024,725,test
0.063,cancelled,1,3235.5987854003906,mnist_relu_4_1024,725,test
0.107,unsat,1,3588.4414393901825,mnist_relu_4_1024,725,test
0.087,cancelled,1,3595.61808180809,mnist_relu_4_1024,725,test
0.115,sat,1,92.63805770874023,mnist_relu_4_1024,725,test
0.121,cancelled,1,99.11150240898132,mnist_relu_4_1024,725,test
0.111,sat,1,141.20123744010925,mnist_relu_4_1024,725,test
0.109,unsat,1,3333.2180376052856,mnist_relu_4_1024,725,test
0.265,sat,1,4.382261514663696,mnist_relu_4_1024,735,test
0.133,sat,1,86.66803789138794,mnist_relu_4_1024,735,test
0.131,sat,1,81.71967554092407,mnist_relu_4_1024,735,test
0.063,unsat,1,3236.74848651886,mnist_relu_4_1024,735,test
0.065,unsat,1,3389.8781554698944,mnist_relu_4_1024,735,test
0.097,unsat,1,3219.00940322876,mnist_relu_4_1024,735,test
0.099,unsat,1,3217.041915416717,mnist_relu_4_1024,735,test
0.115,unsat,1,3322.6022322177887,mnist_relu_4_1024,735,test
0.113,cancelled,1,3182.843718767166,mnist_relu_4_1024,735,test
0.125,unsat,1,3423.672792673111,mnist_relu_4_1024,735,test
0.121,cancelled,1,3430.3873183727264,mnist_relu_4_1024,735,test
0.129,sat,1,261.40870928764343,mnist_relu_4_1024,735,test
0.127,sat,1,557.7724163532257,mnist_relu_4_1024,735,test
0.265,sat,1,4.398847818374634,mnist_relu_4_1024,74,test
0.133,unsat,1,3356.499516248703,mnist_relu_4_1024,74,test
0.131,cancelled,1,3352.5900015831,mnist_relu_4_1024,74,test
0.219,sat,1,5.523397445678711,mnist_relu_4_1024,74,test
0.177,sat,1,99.28462409973145,mnist_relu_4_1024,74,test
0.175,sat,1,127.75699234008788,mnist_relu_4_1024,74,test
0.153,sat,1,92.01175832748412,mnist_relu_4_1024,74,test
0.155,cancelled,1,59.033127307891846,mnist_relu_4_1024,74,test
0.139,unsat,1,3406.070326089859,mnist_relu_4_1024,74,test
0.145,unsat,1,3407.299913883209,mnist_relu_4_1024,74,test
0.149,sat,1,72.85775542259216,mnist_relu_4_1024,74,test
0.147,sat,1,76.94413328170776,mnist_relu_4_1024,74,test
0.265,sat,1,4.358896255493164,mnist_relu_4_1024,745,test
0.133,unsat,1,3357.8854908943176,mnist_relu_4_1024,745,test
0.131,cancelled,1,3354.134164571762,mnist_relu_4_1024,745,test
0.219,sat,1,5.184664487838745,mnist_relu_4_1024,745,test
0.177,sat,1,18.08295750617981,mnist_relu_4_1024,745,test
0.175,sat,1,78.8697190284729,mnist_relu_4_1024,745,test
0.153,sat,1,71.8634250164032,mnist_relu_4_1024,745,test
0.155,cancelled,1,5.813844442367554,mnist_relu_4_1024,745,test
0.145,sat,1,104.62609815597534,mnist_relu_4_1024,745,test
0.139,sat,1,854.8822782039642,mnist_relu_4_1024,745,test
0.137,unsat,1,3337.017812728882,mnist_relu_4_1024,745,test
0.135,cancelled,1,2593.953075647354,mnist_relu_4_1024,745,test
0.133,sat,1,5.580849647521973,mnist_relu_4_1024,749,test
0.265,cancelled,1,11.933730363845823,mnist_relu_4_1024,749,test
0.043,unsat,1,3208.609340429306,mnist_relu_4_1024,749,test
0.087,unsat,1,3446.053670167923,mnist_relu_4_1024,749,test
0.111,sat,1,101.11000871658324,mnist_relu_4_1024,749,test
0.099,sat,1,89.20792746543884,mnist_relu_4_1024,749,test
0.093,sat,1,83.817631483078,mnist_relu_4_1024,749,test
0.091,sat,1,145.78292083740234,mnist_relu_4_1024,749,test
0.089,unsat,1,3486.0952067375183,mnist_relu_4_1024,749,test
0.265,sat,1,4.52138090133667,mnist_relu_4_1024,754,test
0.133,sat,1,87.6539192199707,mnist_relu_4_1024,754,test
0.131,sat,1,87.60239338874817,mnist_relu_4_1024,754,test
0.063,unsat,1,3196.4776513576508,mnist_relu_4_1024,754,test
0.065,unsat,1,3242.6180646419525,mnist_relu_4_1024,754,test
0.099,unsat,1,3304.86669921875,mnist_relu_4_1024,754,test
0.097,cancelled,1,3347.408800840378,mnist_relu_4_1024,754,test
0.119,timeout,1,3600.0,mnist_relu_4_1024,754,test
0.109,timeout,1,3600.0,mnist_relu_4_1024,754,test
0.113,unsat,1,3080.444417953491,mnist_relu_4_1024,754,test
0.115,unsat,1,3566.4404821395874,mnist_relu_4_1024,754,test
0.123,unsat,1,3421.8517315387726,mnist_relu_4_1024,754,test
0.125,unsat,1,3537.770543575287,mnist_relu_4_1024,754,test
0.127,unsat,1,3413.787026882172,mnist_relu_4_1024,754,test
0.129,unsat,1,3316.750959634781,mnist_relu_4_1024,754,test
0.265,sat,1,4.408752679824829,mnist_relu_4_1024,755,test
0.133,sat,1,139.3853600025177,mnist_relu_4_1024,755,test
0.131,sat,1,132.09514212608337,mnist_relu_4_1024,755,test
0.065,unsat,1,3174.7615823745728,mnist_relu_4_1024,755,test
0.063,cancelled,1,3178.5665760040283,mnist_relu_4_1024,755,test
0.087,unsat,1,3550.050998210907,mnist_relu_4_1024,755,test
0.107,unsat,1,3558.1665530204773,mnist_relu_4_1024,755,test
0.119,sat,1,95.2407751083374,mnist_relu_4_1024,755,test
0.113,sat,1,157.52164030075073,mnist_relu_4_1024,755,test
0.111,sat,1,553.6370098590851,mnist_relu_4_1024,755,test
0.109,unsat,1,3492.54544878006,mnist_relu_4_1024,755,test
0.133,sat,1,3.2809205055236816,mnist_relu_4_1024,767,test
0.265,cancelled,1,6.980708599090576,mnist_relu_4_1024,767,test
0.265,sat,1,3.278215885162353,mnist_relu_4_1024,767,test
0.087,sat,1,127.32018113136292,mnist_relu_4_1024,767,test
0.041,unsat,1,3076.2045459747314,mnist_relu_4_1024,767,test
0.043,unsat,1,3397.756326675415,mnist_relu_4_1024,767,test
0.065,unsat,1,3106.050563812256,mnist_relu_4_1024,767,test
0.063,cancelled,1,2924.7864055633545,mnist_relu_4_1024,767,test
0.079,sat,1,284.5731315612793,mnist_relu_4_1024,767,test
0.073,sat,1,291.8736708164215,mnist_relu_4_1024,767,test
0.071,sat,1,326.6114423274994,mnist_relu_4_1024,767,test
0.067,sat,1,373.08692479133606,mnist_relu_4_1024,767,test
0.069,cancelled,1,51.156007051467896,mnist_relu_4_1024,767,test
0.265,sat,1,6.690656423568726,mnist_relu_4_1024,768,test
0.131,unsat,1,3308.0309040546417,mnist_relu_4_1024,768,test
0.133,unsat,1,3339.928015232086,mnist_relu_4_1024,768,test
0.199,sat,1,17.415984630584717,mnist_relu_4_1024,768,test
0.197,sat,1,21.98274397850037,mnist_relu_4_1024,768,test
0.165,sat,1,77.45097017288208,mnist_relu_4_1024,768,test
0.163,sat,1,76.41827940940857,mnist_relu_4_1024,768,test
0.149,sat,1,272.6668577194214,mnist_relu_4_1024,768,test
0.147,unsat,1,3207.1768271923065,mnist_relu_4_1024,768,test
0.139,cancelled,1,2916.4213650226598,mnist_relu_4_1024,768,test
0.265,sat,1,5.672404766082764,mnist_relu_4_1024,772,test
0.133,sat,1,112.18622279167175,mnist_relu_4_1024,772,test
0.065,unsat,1,3076.882973909378,mnist_relu_4_1024,772,test
0.131,unsat,1,3501.4500427246094,mnist_relu_4_1024,772,test
0.097,cancelled,1,315.5379614830017,mnist_relu_4_1024,772,test
0.265,sat,1,6.79986047744751,mnist_relu_4_1024,777,test
0.131,unsat,1,3086.304545402527,mnist_relu_4_1024,777,test
0.199,sat,1,16.923397302627563,mnist_relu_4_1024,777,test
0.165,sat,1,73.02900528907776,mnist_relu_4_1024,777,test
0.149,sat,1,61.35592770576477,mnist_relu_4_1024,777,test
0.141,sat,1,77.59878206253052,mnist_relu_4_1024,777,test
0.133,unsat,1,3562.1629469394684,mnist_relu_4_1024,777,test
0.137,sat,1,511.1082856655121,mnist_relu_4_1024,777,test
0.135,unsat,1,3260.258955478668,mnist_relu_4_1024,777,test
0.265,sat,1,4.442183256149292,mnist_relu_4_1024,783,test
0.131,sat,1,73.20984101295471,mnist_relu_4_1024,783,test
0.133,cancelled,1,87.20995283126831,mnist_relu_4_1024,783,test
0.043,unsat,1,3157.4968028068542,mnist_relu_4_1024,783,test
0.085,unsat,1,3477.7220392227173,mnist_relu_4_1024,783,test
0.087,unsat,1,3419.5281722545624,mnist_relu_4_1024,783,test
0.109,unsat,1,3415.165328979492,mnist_relu_4_1024,783,test
0.107,cancelled,1,315.94914054870605,mnist_relu_4_1024,783,test
0.123,sat,1,105.9927945137024,mnist_relu_4_1024,783,test
0.117,sat,1,106.10907912254332,mnist_relu_4_1024,783,test
0.115,sat,1,104.75006413459778,mnist_relu_4_1024,783,test
0.111,unsat,1,3434.6890046596527,mnist_relu_4_1024,783,test
0.113,unsat,1,3413.9657742977142,mnist_relu_4_1024,783,test
0.265,sat,1,4.5582380294799805,mnist_relu_4_1024,790,test
0.133,sat,1,71.73505878448486,mnist_relu_4_1024,790,test
0.131,sat,1,71.25323486328125,mnist_relu_4_1024,790,test
0.065,unsat,1,3100.45876121521,mnist_relu_4_1024,790,test
0.063,cancelled,1,3098.270587682724,mnist_relu_4_1024,790,test
0.107,unsat,1,3421.45441699028,mnist_relu_4_1024,790,test
0.087,cancelled,1,3428.277799844742,mnist_relu_4_1024,790,test
0.121,sat,1,245.97161293029785,mnist_relu_4_1024,790,test
0.115,unsat,1,3505.5627517700195,mnist_relu_4_1024,790,test
0.113,cancelled,1,3260.084060907364,mnist_relu_4_1024,790,test
0.117,unsat,1,3295.288470983505,mnist_relu_4_1024,790,test
0.119,unsat,1,3322.0181369781494,mnist_relu_4_1024,790,test
0.265,sat,1,4.41257381439209,mnist_relu_4_1024,798,test
0.133,sat,1,77.0575304031372,mnist_relu_4_1024,798,test
0.131,sat,1,72.16743421554565,mnist_relu_4_1024,798,test
0.065,unsat,1,3525.866909980774,mnist_relu_4_1024,798,test
0.063,cancelled,1,3527.7380797863007,mnist_relu_4_1024,798,test
0.087,unsat,1,3266.3543603420258,mnist_relu_4_1024,798,test
0.107,unsat,1,3310.5043218135834,mnist_relu_4_1024,798,test
0.119,sat,1,93.16105723381042,mnist_relu_4_1024,798,test
0.113,sat,1,92.72598576545715,mnist_relu_4_1024,798,test
0.109,unsat,1,3373.0155305862427,mnist_relu_4_1024,798,test
0.111,unsat,1,3216.751853942871,mnist_relu_4_1024,798,test
0.133,sat,1,4.415675163269043,mnist_relu_4_1024,809,test
0.265,cancelled,1,8.629922151565552,mnist_relu_4_1024,809,test
0.087,sat,1,79.08571791648865,mnist_relu_4_1024,809,test
0.043,unsat,1,3426.7966980934143,mnist_relu_4_1024,809,test
0.041,cancelled,1,3348.172525167465,mnist_relu_4_1024,809,test
0.071,unsat,1,3327.5454819202423,mnist_relu_4_1024,809,test
0.057,cancelled,1,3332.520472288132,mnist_relu_4_1024,809,test
0.077,unsat,1,3454.6498641967773,mnist_relu_4_1024,809,test
0.081,unsat,1,3470.1809339523315,mnist_relu_4_1024,809,test
0.085,sat,1,31.491435766220093,mnist_relu_4_1024,809,test
0.083,error,1,1125.059754371643,mnist_relu_4_1024,809,test
0.265,sat,1,4.437901258468628,mnist_relu_4_1024,89,test
0.133,sat,1,148.24613213539124,mnist_relu_4_1024,89,test
0.131,unsat,1,3325.701612949372,mnist_relu_4_1024,89,test
0.065,cancelled,1,3185.626378297806,mnist_relu_4_1024,89,test
0.265,sat,1,4.36580491065979,mnist_relu_4_1024,94,test
0.133,unsat,1,3054.212630987168,mnist_relu_4_1024,94,test
0.131,cancelled,1,3050.351427555084,mnist_relu_4_1024,94,test
0.219,sat,1,44.51827239990234,mnist_relu_4_1024,94,test
0.177,unsat,1,3362.7196629047394,mnist_relu_4_1024,94,test
0.175,cancelled,1,3318.7494173049927,mnist_relu_4_1024,94,test
0.191,sat,1,99.81748151779176,mnist_relu_4_1024,94,test
0.203,cancelled,1,103.10857892036438,mnist_relu_4_1024,94,test
0.185,sat,1,497.25523686409,mnist_relu_4_1024,94,test
0.181,unsat,1,3267.8917887210846,mnist_relu_4_1024,94,test
0.179,cancelled,1,2771.0888798236847,mnist_relu_4_1024,94,test
0.183,sat,1,195.39738965034485,mnist_relu_4_1024,94,test
0.133,sat,1,5.470381259918213,mnist_relu_4_1024,96,test
0.265,cancelled,1,9.309640884399414,mnist_relu_4_1024,96,test
0.087,sat,1,21.26517128944397,mnist_relu_4_1024,96,test
0.041,unsat,1,3401.6165101528168,mnist_relu_4_1024,96,test
0.043,unsat,1,3436.001793384552,mnist_relu_4_1024,96,test
0.065,sat,1,234.12106013298035,mnist_relu_4_1024,96,test
0.063,sat,1,269.71886587142944,mnist_relu_4_1024,96,test
0.053,unsat,1,3142.048043489456,mnist_relu_4_1024,96,test
0.051,cancelled,1,3101.6717903614044,mnist_relu_4_1024,96,test
0.057,unsat,1,3195.2180819511414,mnist_relu_4_1024,96,test
0.059,unsat,1,3218.3320457935333,mnist_relu_4_1024,96,test
0.061,unsat,1,3286.96702170372,mnist_relu_4_1024,96,test
0.265,sat,1,26.873197317123413,mnist_relu_4_1024,102,train
0.133,sat,1,370.4108867645264,mnist_relu_4_1024,102,train
0.131,sat,1,360.02824544906616,mnist_relu_4_1024,102,train
0.063,unsat,1,2708.8190729618077,mnist_relu_4_1024,102,train
0.065,timeout,1,3600.0,mnist_relu_4_1024,102,train
0.097,unsat,1,2887.5201535224915,mnist_relu_4_1024,102,train
0.099,unsat,1,2769.3416953086853,mnist_relu_4_1024,102,train
0.115,unsat,1,2787.106810092926,mnist_relu_4_1024,102,train
0.113,cancelled,1,2069.686434984207,mnist_relu_4_1024,102,train
0.121,sat,1,387.2309329509735,mnist_relu_4_1024,102,train
0.125,cancelled,1,393.9263868331909,mnist_relu_4_1024,102,train
0.117,sat,1,1097.2941694259644,mnist_relu_4_1024,102,train
0.119,cancelled,1,1104.2592899799347,mnist_relu_4_1024,102,train
0.265,sat,1,24.199141263961792,mnist_relu_4_1024,104,train
0.133,sat,1,63.023072719573975,mnist_relu_4_1024,104,train
0.131,sat,1,78.61015725135803,mnist_relu_4_1024,104,train
0.065,unsat,1,2887.88028717041,mnist_relu_4_1024,104,train
0.063,cancelled,1,2847.697495222092,mnist_relu_4_1024,104,train
0.087,unsat,1,3349.047864675522,mnist_relu_4_1024,104,train
0.107,timeout,1,3600.0,mnist_relu_4_1024,104,train
0.109,sat,1,662.6315190792084,mnist_relu_4_1024,104,train
0.111,cancelled,1,442.537036895752,mnist_relu_4_1024,104,train
0.099,unsat,1,2914.6601996421814,mnist_relu_4_1024,104,train
0.093,cancelled,1,2938.1749036312103,mnist_relu_4_1024,104,train
0.103,unsat,1,3570.1732268333435,mnist_relu_4_1024,104,train
0.101,cancelled,1,3583.727662086487,mnist_relu_4_1024,104,train
0.105,unsat,1,3526.6370735168457,mnist_relu_4_1024,104,train
0.265,sat,1,30.11510682106018,mnist_relu_4_1024,105,train
0.131,unsat,1,2952.7751841545105,mnist_relu_4_1024,105,train
0.199,sat,1,29.041401863098145,mnist_relu_4_1024,105,train
0.133,sat,1,3083.201003074646,mnist_relu_4_1024,105,train
0.165,cancelled,1,53.15052819252014,mnist_relu_4_1024,105,train
0.265,sat,1,25.826662063598636,mnist_relu_4_1024,112,train
0.133,unsat,1,3101.4038503170013,mnist_relu_4_1024,112,train
0.131,cancelled,1,3077.1023366451263,mnist_relu_4_1024,112,train
0.219,sat,1,32.44328474998474,mnist_relu_4_1024,112,train
0.177,sat,1,40.55038142204285,mnist_relu_4_1024,112,train
0.175,sat,1,78.76639556884766,mnist_relu_4_1024,112,train
0.153,sat,1,584.7238969802856,mnist_relu_4_1024,112,train
0.155,cancelled,1,502.0358195304871,mnist_relu_4_1024,112,train
0.145,sat,1,525.4942693710327,mnist_relu_4_1024,112,train
0.139,sat,1,822.2000839710236,mnist_relu_4_1024,112,train
0.137,sat,1,2092.8062329292297,mnist_relu_4_1024,112,train
0.135,unsat,1,3188.044380903244,mnist_relu_4_1024,112,train
0.265,sat,1,26.543833017349243,mnist_relu_4_1024,113,train
0.133,sat,1,471.5075874328613,mnist_relu_4_1024,113,train
0.131,sat,1,481.1886601448059,mnist_relu_4_1024,113,train
0.065,unsat,1,3477.89526629448,mnist_relu_4_1024,113,train
0.063,cancelled,1,3441.576018333435,mnist_relu_4_1024,113,train
0.107,unsat,1,3198.364164590836,mnist_relu_4_1024,113,train
0.087,cancelled,1,3205.435974597931,mnist_relu_4_1024,113,train
0.121,sat,1,522.1247417926788,mnist_relu_4_1024,113,train
0.115,sat,1,805.5542237758636,mnist_relu_4_1024,113,train
0.113,sat,1,1015.6159267425536,mnist_relu_4_1024,113,train
0.109,sat,1,802.6200044155121,mnist_relu_4_1024,113,train
0.111,cancelled,1,74.59168219566345,mnist_relu_4_1024,113,train
0.265,sat,1,28.265546321868896,mnist_relu_4_1024,124,train
0.133,sat,1,483.5984272956848,mnist_relu_4_1024,124,train
0.131,sat,1,546.7069938182831,mnist_relu_4_1024,124,train
0.065,unsat,1,3206.8563101291656,mnist_relu_4_1024,124,train
0.063,cancelled,1,3117.096800327301,mnist_relu_4_1024,124,train
0.107,sat,1,475.4165391921997,mnist_relu_4_1024,124,train
0.087,unsat,1,2996.062773704529,mnist_relu_4_1024,124,train
0.085,cancelled,1,2521.052376747132,mnist_relu_4_1024,124,train
0.099,sat,1,602.7329018115997,mnist_relu_4_1024,124,train
0.093,unsat,1,3442.2480142116547,mnist_relu_4_1024,124,train
0.091,cancelled,1,2843.2873632907867,mnist_relu_4_1024,124,train
0.097,sat,1,943.15695643425,mnist_relu_4_1024,124,train
0.095,unsat,1,3404.4148876667023,mnist_relu_4_1024,124,train
0.265,sat,1,29.9988009929657,mnist_relu_4_1024,128,train
0.133,unsat,1,3259.089420080185,mnist_relu_4_1024,128,train
0.131,cancelled,1,3229.315360069275,mnist_relu_4_1024,128,train
0.219,sat,1,32.67880439758301,mnist_relu_4_1024,128,train
0.177,sat,1,590.7389898300171,mnist_relu_4_1024,128,train
0.175,sat,1,609.236531496048,mnist_relu_4_1024,128,train
0.153,sat,1,535.2869508266449,mnist_relu_4_1024,128,train
0.155,cancelled,1,484.62181973457336,mnist_relu_4_1024,128,train
0.145,sat,1,1072.855862379074,mnist_relu_4_1024,128,train
0.139,unsat,1,2923.497633934021,mnist_relu_4_1024,128,train
0.137,cancelled,1,1851.1010015010836,mnist_relu_4_1024,128,train
0.143,unsat,1,3111.354756116867,mnist_relu_4_1024,128,train
0.141,cancelled,1,3120.3179666996,mnist_relu_4_1024,128,train
0.133,sat,1,27.174219608306885,mnist_relu_4_1024,134,train
0.265,cancelled,1,38.12477517127991,mnist_relu_4_1024,134,train
0.087,sat,1,38.71030497550965,mnist_relu_4_1024,134,train
0.043,sat,1,526.3870010375977,mnist_relu_4_1024,134,train
0.041,sat,1,1463.806041240692,mnist_relu_4_1024,134,train
0.019,timeout,1,3600.0,mnist_relu_4_1024,134,train
0.021,timeout,1,3600.0,mnist_relu_4_1024,134,train
0.017,timeout,1,3600.0,mnist_relu_4_1024,134,train
0.023,timeout,1,3600.0,mnist_relu_4_1024,134,train
0.015,timeout,1,3600.0,mnist_relu_4_1024,134,train
0.025,timeout,1,3600.0,mnist_relu_4_1024,134,train
0.013,timeout,1,3600.0,mnist_relu_4_1024,134,train
0.027,timeout,1,3600.0,mnist_relu_4_1024,134,train
0.011,unsat,1,1612.773006439209,mnist_relu_4_1024,134,train
0.029,unsat,1,3528.2603302001958,mnist_relu_4_1024,134,train
0.035,timeout,1,3600.0,mnist_relu_4_1024,134,train
0.033,timeout,1,3600.0,mnist_relu_4_1024,134,train
0.037,timeout,1,3600.0,mnist_relu_4_1024,134,train
0.039,sat,1,1281.309715509415,mnist_relu_4_1024,134,train
0.031,unsat,1,3242.5358839035034,mnist_relu_4_1024,134,train
0.265,sat,1,22.314314365386963,mnist_relu_4_1024,14,train
0.133,sat,1,495.9405164718628,mnist_relu_4_1024,14,train
0.131,sat,1,535.7919456958771,mnist_relu_4_1024,14,train
0.065,unsat,1,2640.9180266857147,mnist_relu_4_1024,14,train
0.063,cancelled,1,2581.2456529140472,mnist_relu_4_1024,14,train
0.087,unsat,1,2734.6563799381256,mnist_relu_4_1024,14,train
0.107,unsat,1,3261.4043469429016,mnist_relu_4_1024,14,train
0.119,sat,1,402.06283020973206,mnist_relu_4_1024,14,train
0.113,sat,1,409.8336369991303,mnist_relu_4_1024,14,train
0.111,sat,1,786.3807439804077,mnist_relu_4_1024,14,train
0.109,unsat,1,2753.3379158973694,mnist_relu_4_1024,14,train
0.265,sat,1,24.273132801055908,mnist_relu_4_1024,152,train
0.133,sat,1,1566.6379895210266,mnist_relu_4_1024,152,train
0.131,sat,1,1530.9277846813202,mnist_relu_4_1024,152,train
0.063,unsat,1,3157.1639885902405,mnist_relu_4_1024,152,train
0.065,timeout,1,3600.0,mnist_relu_4_1024,152,train
0.097,unsat,1,2652.553465127945,mnist_relu_4_1024,152,train
0.099,unsat,1,2828.8828325271606,mnist_relu_4_1024,152,train
0.115,unsat,1,3348.416419506073,mnist_relu_4_1024,152,train
0.113,cancelled,1,2759.1203944683075,mnist_relu_4_1024,152,train
0.121,unsat,1,3073.208418607712,mnist_relu_4_1024,152,train
0.125,unsat,1,3111.792097091675,mnist_relu_4_1024,152,train
0.129,sat,1,1349.649558544159,mnist_relu_4_1024,152,train
0.127,timeout,1,3600.0,mnist_relu_4_1024,152,train
0.265,sat,1,32.95368814468384,mnist_relu_4_1024,174,train
0.131,sat,1,634.7719745635986,mnist_relu_4_1024,174,train
0.133,cancelled,1,699.1979594230652,mnist_relu_4_1024,174,train
0.043,unsat,1,3046.748003721237,mnist_relu_4_1024,174,train
0.085,unsat,1,3111.702192544937,mnist_relu_4_1024,174,train
0.087,timeout,1,3600.0,mnist_relu_4_1024,174,train
0.109,timeout,1,3600.0,mnist_relu_4_1024,174,train
0.107,unsat,1,2829.367176294327,mnist_relu_4_1024,174,train
0.111,unsat,1,3004.030029296875,mnist_relu_4_1024,174,train
0.121,sat,1,750.2201881408691,mnist_relu_4_1024,174,train
0.119,sat,1,738.3895740509033,mnist_relu_4_1024,174,train
0.115,unsat,1,3330.84375166893,mnist_relu_4_1024,174,train
0.113,cancelled,1,3112.119349002838,mnist_relu_4_1024,174,train
0.117,timeout,1,3600.0,mnist_relu_4_1024,174,train
0.265,sat,1,28.974756717681885,mnist_relu_4_1024,177,train
0.131,unsat,1,3387.5681443214417,mnist_relu_4_1024,177,train
0.199,sat,1,25.19387698173523,mnist_relu_4_1024,177,train
0.133,timeout,1,3600.0,mnist_relu_4_1024,177,train
0.165,sat,1,601.593976020813,mnist_relu_4_1024,177,train
0.167,cancelled,1,509.0630543231964,mnist_relu_4_1024,177,train
0.153,sat,1,427.5987505912781,mnist_relu_4_1024,177,train
0.143,unsat,1,2584.749616384506,mnist_relu_4_1024,177,train
0.141,cancelled,1,2157.388785123825,mnist_relu_4_1024,177,train
0.147,unsat,1,3132.8753185272217,mnist_relu_4_1024,177,train
0.149,unsat,1,3239.568085670471,mnist_relu_4_1024,177,train
0.151,sat,1,2650.83629822731,mnist_relu_4_1024,177,train
0.265,sat,1,22.41061568260193,mnist_relu_4_1024,184,train
0.131,sat,1,376.3533084392548,mnist_relu_4_1024,184,train
0.133,cancelled,1,427.1738295555115,mnist_relu_4_1024,184,train
0.043,unsat,1,3128.916665315628,mnist_relu_4_1024,184,train
0.085,timeout,1,3600.0,mnist_relu_4_1024,184,train
0.087,unsat,1,2682.862352132797,mnist_relu_4_1024,184,train
0.089,unsat,1,2701.9293489456177,mnist_relu_4_1024,184,train
0.109,unsat,1,3123.363974094391,mnist_relu_4_1024,184,train
0.121,sat,1,490.3331389427185,mnist_relu_4_1024,184,train
0.111,timeout,1,3600.0,mnist_relu_4_1024,184,train
0.115,sat,1,510.1953365802765,mnist_relu_4_1024,184,train
0.117,cancelled,1,99.40666675567628,mnist_relu_4_1024,184,train
0.113,sat,1,1287.884075880051,mnist_relu_4_1024,184,train
0.265,sat,1,25.36280345916748,mnist_relu_4_1024,200,train
0.131,unsat,1,3207.971561908722,mnist_relu_4_1024,200,train
0.133,unsat,1,3292.810874223709,mnist_relu_4_1024,200,train
0.199,sat,1,29.33918523788452,mnist_relu_4_1024,200,train
0.197,sat,1,32.46697998046875,mnist_relu_4_1024,200,train
0.165,sat,1,548.4089782238007,mnist_relu_4_1024,200,train
0.163,sat,1,552.5458178520203,mnist_relu_4_1024,200,train
0.149,sat,1,403.12514543533325,mnist_relu_4_1024,200,train
0.147,sat,1,504.1562530994415,mnist_relu_4_1024,200,train
0.139,sat,1,461.50057339668274,mnist_relu_4_1024,200,train
0.141,cancelled,1,422.07710433006287,mnist_relu_4_1024,200,train
0.137,sat,1,362.1720983982086,mnist_relu_4_1024,200,train
0.135,sat,1,3387.43420958519,mnist_relu_4_1024,200,train
0.265,sat,1,15.61579442024231,mnist_relu_4_1024,201,train
0.133,unsat,1,2577.0051600933075,mnist_relu_4_1024,201,train
0.131,cancelled,1,2562.408933877945,mnist_relu_4_1024,201,train
0.219,sat,1,21.8677978515625,mnist_relu_4_1024,201,train
0.177,sat,1,230.85143327713013,mnist_relu_4_1024,201,train
0.175,sat,1,207.3164324760437,mnist_relu_4_1024,201,train
0.155,sat,1,481.82554364204407,mnist_relu_4_1024,201,train
0.153,sat,1,499.63908410072327,mnist_relu_4_1024,201,train
0.141,sat,1,867.36305809021,mnist_relu_4_1024,201,train
0.143,cancelled,1,881.1465222835541,mnist_relu_4_1024,201,train
0.137,sat,1,1384.9829189777374,mnist_relu_4_1024,201,train
0.135,unsat,1,3082.943410873413,mnist_relu_4_1024,201,train
0.265,sat,1,26.16895174980164,mnist_relu_4_1024,205,train
0.133,sat,1,459.1109302043915,mnist_relu_4_1024,205,train
0.131,sat,1,433.9596638679504,mnist_relu_4_1024,205,train
0.065,unsat,1,2988.410812854767,mnist_relu_4_1024,205,train
0.063,cancelled,1,2991.675982952118,mnist_relu_4_1024,205,train
0.107,unsat,1,2769.235392808914,mnist_relu_4_1024,205,train
0.087,cancelled,1,2776.611603498459,mnist_relu_4_1024,205,train
0.121,sat,1,1008.9645655155182,mnist_relu_4_1024,205,train
0.115,unsat,1,2877.9696769714355,mnist_relu_4_1024,205,train
0.113,cancelled,1,1870.689747810364,mnist_relu_4_1024,205,train
0.119,sat,1,2936.069633245468,mnist_relu_4_1024,205,train
0.117,unsat,1,3083.837575674057,mnist_relu_4_1024,205,train
0.265,sat,1,25.80149936676025,mnist_relu_4_1024,208,train
0.133,unsat,1,2666.497173070908,mnist_relu_4_1024,208,train
0.131,cancelled,1,2641.0040242671967,mnist_relu_4_1024,208,train
0.219,sat,1,34.9566171169281,mnist_relu_4_1024,208,train
0.177,sat,1,511.5577363967896,mnist_relu_4_1024,208,train
0.175,sat,1,487.9855589866638,mnist_relu_4_1024,208,train
0.153,unsat,1,3493.7059025764465,mnist_relu_4_1024,208,train
0.155,timeout,1,3600.0,mnist_relu_4_1024,208,train
0.165,unsat,1,2651.5920855998997,mnist_relu_4_1024,208,train
0.163,cancelled,1,2559.5332276821136,mnist_relu_4_1024,208,train
0.171,sat,1,379.0587124824524,mnist_relu_4_1024,208,train
0.169,sat,1,396.4703366756439,mnist_relu_4_1024,208,train
0.167,unsat,1,3168.3584542274475,mnist_relu_4_1024,208,train
0.265,sat,1,22.1385715007782,mnist_relu_4_1024,211,train
0.133,unsat,1,2984.4375870227814,mnist_relu_4_1024,211,train
0.131,cancelled,1,2963.2716076374054,mnist_relu_4_1024,211,train
0.219,sat,1,142.22839522361755,mnist_relu_4_1024,211,train
0.177,sat,1,353.05450463294983,mnist_relu_4_1024,211,train
0.175,sat,1,369.06379795074463,mnist_relu_4_1024,211,train
0.153,unsat,1,3352.742851495743,mnist_relu_4_1024,211,train
